Unnamed: 0,Year,Movie,Video_ID,Views,Likes,Comments,IMDb_Rating,numVotes,key,Gross,clean_title
243,2024.0,Ordinary Angels,R1vn8kPgCYA,7725785.0,26687.0,808.0,7.4,15784.0,ordinary angels,19514171.0,ordinary angels
244,2024.0,Golden Kamuy,N6DmjhcSt8Q,872809.0,11034.0,812.0,6.3,2571.0,golden kamuy,19077748.0,golden kamuy
245,2024.0,The Fall Guy,j7jPnwVGdZ8,25515666.0,183775.0,11564.0,6.8,220620.0,the fall guy,18864303.0,the fall guy
246,2024.0,The Ministry of Ungentlemanly Warfare,zvwDen1Wrx8,20328451.0,131047.0,7547.0,6.8,134910.0,the ministry of ungentlemanly warfare,17580584.0,the ministry of ungentlemanly warfare
247,2024.0,Cocorico,xZiBL1ARsgA,1578615.0,4192.0,0.0,5.8,3230.0,cocorico,17294530.0,cocorico
248,2024.0,Kleks Academy,7xudadjSAbk,247905.0,881.0,126.0,,,kleks academy,15348026.0,kleks academy
249,2024.0,The Chosen: S4 Episodes 1-3,sepQGPzT7Kw,923354.0,17262.0,1206.0,,,the chosen s4 episodes 13,14799620.0,the chosen s4 episodes 13
250,2024.0,Article 370,Nwce9WwkcMg,826028.0,8824.0,541.0,7.8,24661.0,article 370,13222021.0,article 370
251,2024.0,Citizen of a Kind,euAZH6rOXNM,91520.0,389.0,11.0,6.7,827.0,citizen of a kind,12494455.0,citizen of a kind
252,2024.0,Maison de retraite 2,oVwlsNcJpu4,382450.0,1735.0,228.0,,,maison de retraite 2,11196943.0,maison de retraite 2
253,2024.0,Eine Million Minuten,qqK2z-UeUxk,1505442.0,1547.0,252.0,,,eine million minuten,11077140.0,eine million minuten
254,2024.0,Late Night with the Devil,cvt-mauboTc,2747296.0,28337.0,1452.0,,,late night with the devil,11067955.0,late night with the devil
255,2024.0,Unsung Hero,UHyrHRNX9Rk,516922.0,4289.0,228.0,7.0,5012.0,unsung hero,11013890.0,unsung hero
256,2024.0,Letuchiy korabl,rSTEK0WUgNw,1188084.0,12514.0,2298.0,3.8,298.0,letuchiy korabl,10834343.0,letuchiy korabl
257,2024.0,Alienoid: The Return to the Future,uiutkWVjXKI,105354.0,450.0,11.0,6.5,2611.0,alienoid the return to the future,10693858.0,alienoid the return to the future
258,2024.0,Cat and Dog,u22-tVHqfXQ,176934.0,400.0,51.0,5.2,1092.0,cat and dog,10627288.0,cat and dog
259,2024.0,Lisa Frankenstein,POOeA3zCuUY,7624292.0,24266.0,1808.0,6.1,28079.0,lisa frankenstein,9927714.0,lisa frankenstein
260,2024.0,The Chosen: S4 Episodes 4-6,Bn_5uH5kUAU,776086.0,15944.0,1074.0,,,the chosen s4 episodes 46,9482744.0,the chosen s4 episodes 46
261,2024.0,Love Lies Bleeding,BF_J3-DmiS0,6793807.0,52061.0,3527.0,6.6,56927.0,love lies bleeding,9375350.0,love lies bleeding
262,2024.0,Lohusa,tuNhZQFTAR4,6617112.0,61876.0,592.0,5.3,2852.0,lohusa,8702629.0,lohusa
263,2024.0,Onegin,R50tVWpxn7g,84339.0,522.0,17.0,7.0,1206.0,onegin,8481968.0,onegin
264,2024.0,The Birth of Korea,oOOdt5DwIpI,108507.0,1374.0,65.0,4.9,130.0,the birth of korea,8050883.0,the birth of korea
265,2024.0,The Chosen: S4 Episodes 7-8,3NgjDVItTVQ,827285.0,13244.0,939.0,,,the chosen s4 episodes 78,7765700.0,the chosen s4 episodes 78
266,2024.0,Kolpaçino 4 4'lük,72wlffFUamk,3143288.0,18725.0,3134.0,2.8,2109.0,kolpaçino 4 4lük,7445372.0,kolpaçino 4 4lük
267,2024.0,Yolo,FDLphyA2wDQ,349589.0,2763.0,234.0,6.9,3724.0,yolo,7184072.0,yolo
268,2024.0,Un mondo a parte,P5hgM2OcQh0,441998.0,1420.0,183.0,6.5,1207.0,un mondo a parte,7072018.0,un mondo a parte
269,2024.0,Drive-Away Dolls,Oy0RYiQRWUk,5524584.0,9303.0,729.0,5.4,23322.0,driveaway dolls,6826057.0,driveaway dolls
270,2024.0,SUGA: Agust D Tour 'D-DAY' the Movie,DlHDpgi1Rdc,824608.0,139645.0,3637.0,8.1,1193.0,suga agust d tour dday the movie,6731363.0,suga agust d tour dday the movie
271,2024.0,Troll Factory,333Ju54BiRM,153703.0,712.0,25.0,5.8,469.0,troll factory,6676327.0,troll factory
272,,,,,,,,,,,nan
273,2024.0,I.S.S.,i48f4AvS-Pk,669311.0,4076.0,853.0,,,iss,6605079.0,iss
274,2024.0,Land of Bad,yTFazxfrXVw,3866666.0,27975.0,2724.0,6.6,51282.0,land of bad,6569472.0,land of bad
275,2024.0,Baghead,XOsZq_5s-ak,2320934.0,19000.0,1165.0,,,baghead,6422416.0,baghead
276,2024.0,The Book of Clarence,ntNS-ANoMyM,11062732.0,18194.0,3411.0,,,the book of clarence,6205230.0,the book of clarence
277,2024.0,Ducobu passe au vert!,XiwtYHHQM68,287074.0,2511.0,325.0,4.0,131.0,ducobu passe au vert,6139956.0,ducobu passe au vert
278,2024.0,Someone Like You,wie1GDo7jbg,3591984.0,26231.0,955.0,5.8,2163.0,someone like you,5937306.0,someone like you
279,2024.0,Someone Like You,wie1GDo7jbg,3591984.0,26231.0,955.0,,,someone like you,5937306.0,someone like you
280,2024.0,Air,Euy4Yu6B3nU,14459115.0,44277.0,2796.0,,,air,90060106.0,air
281,2024.0,Air,Euy4Yu6B3nU,14459115.0,44277.0,2796.0,,,air,5468936.0,air
282,2024.0,Matching,Nmshseb5IHw,14780.0,172.0,7.0,,,matching,5348492.0,matching
283,2024.0,Force of Nature: The Dry 2,xhP05eOYbTE,730482.0,1409.0,130.0,5.8,7075.0,force of nature the dry 2,5346224.0,force of nature the dry 2
284,2024.0,Blue Lock: Episode Nagi,6NCsj0anAt8,1067587.0,20061.0,493.0,6.6,2507.0,blue lock episode nagi,5318897.0,blue lock episode nagi
285,2024.0,The Goat Life,xjQKvhEi7NI,2968385.0,32172.0,2080.0,7.1,47390.0,the goat life,5115797.0,the goat life
286,2024.0,Table for Six 2,cOBaLhSVWjg,9894.0,32.0,0.0,5.4,323.0,table for six 2,4871447.0,table for six 2
287,2024.0,Anweshippin Kandethum,FQZ5_AtbO2o,4322713.0,46585.0,2105.0,7.4,10262.0,anweshippin kandethum,4459155.0,anweshippin kandethum
288,2024.0,Sami Swoi. Poczatek,XSMc2Gm0hU8,2367743.0,2149.0,0.0,,,sami swoi poczatek,4433525.0,sami swoi poczatek
289,2024.0,El Roomie,Eopf23HlbUw,2291480.0,6692.0,140.0,5.9,307.0,el roomie,4418253.0,el roomie
290,2024.0,No Way Up,oLvrlajijhk,1211975.0,5741.0,791.0,4.6,10509.0,no way up,4412364.0,no way up
291,2024.0,Crew,LH6sHR86t-M,1407236.0,9933.0,330.0,5.8,37039.0,crew,4250981.0,crew
292,2024.0,I soliti idioti 3: Il ritorno,Dwh0HM2TaKI,412408.0,2266.0,290.0,4.8,325.0,i soliti idioti 3 il ritorno,4174340.0,i soliti idioti 3 il ritorno
293,2024.0,La familia Benetón,F0k6T_fuZcw,61042.0,212.0,23.0,4.4,398.0,la familia benetón,4111890.0,la familia benetón
294,2024.0,Dune 2024 Re-release,CzVHWNosS2o,11181481.0,60873.0,3859.0,,,dune 2024 rerelease,3995610.0,dune 2024 rerelease
295,2024.0,Fighter,6amIq_mP4xM,54092978.0,658429.0,56682.0,6.2,52084.0,fighter,3800771.0,fighter
296,2024.0,Manjummel Boys,id848Ww1YLo,14838661.0,271767.0,5150.0,8.2,27271.0,manjummel boys,3784106.0,manjummel boys
297,2024.0,Gap Lai Chi Bau,Gggw9jwr1h4,440059.0,1295.0,194.0,5.7,44.0,gap lai chi bau,3749297.0,gap lai chi bau
298,2024.0,Daaaaaali!,tKmpCVMxrYc,91601.0,1483.0,144.0,,,daaaaaali,3696469.0,daaaaaali
299,2024.0,Onmyoji Zero,Zu73ImplEy4,38902.0,496.0,29.0,,,onmyoji zero,3566021.0,onmyoji zero
300,2024.0,Breaking Point,7jGoDAPP970,3773.0,13.0,0.0,,,breaking point,3532131.0,breaking point
301,2024.0,The Moon Thieves,kSQcnQ1iiRI,12229.0,50.0,5.0,6.1,254.0,the moon thieves,3522654.0,the moon thieves
302,2024.0,Meet the Leroys,c9oxOk_vybA,6232.0,17.0,0.0,6.4,1149.0,meet the leroys,3513572.0,meet the leroys
303,2024.0,3391 Kilometres,4K_F7k3Plos,1550602.0,17059.0,881.0,4.2,1127.0,3391 kilometres,3506051.0,3391 kilometres
304,2024.0,Peppa's Cinema Party,fTeykbJ6n0g,869704.0,1813.0,0.0,5.0,155.0,peppas cinema party,3473576.0,peppas cinema party
305,2024.0,Pare parecchio Parigi,iaYpVF1Dtq4,736845.0,918.0,118.0,5.3,365.0,pare parecchio parigi,3445925.0,pare parecchio parigi
306,2024.0,Shrek 2 2024 Re-release,8gH2TJxUHog,119.0,1.0,0.0,,,shrek 2 2024 rerelease,3427910.0,shrek 2 2024 rerelease
307,2024.0,Konets Slavy,bP0hKiG_GAE,838127.0,4764.0,529.0,,,konets slavy,3387736.0,konets slavy
308,2024.0,Guest from the Future,o0Ukp5bwkYw,6579.0,105.0,0.0,6.0,1193.0,guest from the future,3387564.0,guest from the future
309,2024.0,Lovesick Ellie,rR_vKAhWCDQ,51160.0,446.0,28.0,7.0,70.0,lovesick ellie,3365139.0,lovesick ellie
310,2024.0,Aavesham,OsMqr3556F8,112879.0,1186.0,55.0,7.8,27907.0,aavesham,3351953.0,aavesham
311,2024.0,Noah's Ark,WytseuaeFFg,200397.0,667.0,92.0,4.3,662.0,noahs ark,3273615.0,noahs ark
312,,,,,,,,,,,nan
313,2024.0,Face Off 7: One Wish,rs0q0dG2dC8,84519.0,105.0,6.0,7.3,349.0,face off 7 one wish,3201885.0,face off 7 one wish
314,2024.0,Columbia 100th Anniversary Series Columbia 100th Anniversary Series,5UKiv3IzZBQ,12695.0,449.0,33.0,,,columbia 100th anniversary series columbia 100th anniversary series,3197854.0,columbia 100th anniversary series columbia 100th anniversary series
315,2024.0,Lucky Winners,s1GwDtln47Y,12836.0,31.0,1.0,6.2,1434.0,lucky winners,3184504.0,lucky winners
316,2024.0,2024 Oscar Nominated Short Films: Documentary,jAMp886OAwY,6649.0,13.0,1.0,7.7,21.0,2024 oscar nominated short films documentary,3162293.0,2024 oscar nominated short films documentary
317,2024.0,Boléro,Iodered7IbQ,26602.0,120.0,8.0,6.6,786.0,boléro,3117851.0,boléro
318,2024.0,Budda. Dzieciak '98,tu_k3vwT5Fg,15204.0,235.0,37.0,4.3,190.0,budda dzieciak 98,3085668.0,budda dzieciak 98
319,2024.0,Verliefd op Bali,sjc4AaiWSUo,79630.0,151.0,17.0,,,verliefd op bali,3069304.0,verliefd op bali
320,2024.0,Maria Montessori,yUKXFJ-WJCQ,158047.0,3377.0,0.0,,,maria montessori,3021927.0,maria montessori
321,2024.0,The Good Teacher,5wa67QkhH1s,23394.0,77.0,0.0,6.6,1895.0,the good teacher,3014200.0,the good teacher
322,2024.0,Kensuke's Kingdom,l920NF39W0A,66463.0,1006.0,88.0,,,kensukes kingdom,2919215.0,kensukes kingdom
323,2024.0,We 12,lbS3UaOgwbQ,13436.0,38.0,2.0,,,we 12,2864154.0,we 12
324,2024.0,The Long Game,Rh1f8G_5_uY,674455.0,3825.0,182.0,7.3,59.0,the long game,2856236.0,the long game
325,2024.0,Too Old for Fairy Tales 2,Hoc3_-IpmG8,14596.0,25.0,0.0,4.8,402.0,too old for fairy tales 2,2849114.0,too old for fairy tales 2
326,2024.0,Silent Love,4O8TQaChU8Y,179892.0,3723.0,129.0,6.3,369.0,silent love,2739320.0,silent love
327,2024.0,Rob N Roll,TvDG4Gef0zQ,30132.0,70.0,3.0,6.1,1516.0,rob n roll,2739036.0,rob n roll
328,2024.0,Noche De Bodas,g4BLH8sHIFo,4127675.0,903.0,115.0,4.6,227.0,noche de bodas,2734739.0,noche de bodas
329,2024.0,Detective Conan vs. Kid the Phantom Thief,DHJrkN_GeX8,36191.0,225.0,24.0,6.1,162.0,detective conan vs kid the phantom thief,2734018.0,detective conan vs kid the phantom thief
330,2024.0,All the Long Nights,V020tyBC1JU,12969.0,179.0,8.0,7.1,748.0,all the long nights,2689624.0,all the long nights
331,2024.0,Dog Days,GE7KMnztFzs,27777.0,294.0,17.0,6.7,314.0,dog days,2658318.0,dog days
332,2024.0,Bade Miyan Chote Miyan,IGzLHNPO4QI,55124413.0,492200.0,54845.0,3.7,38982.0,bade miyan chote miyan,2571834.0,bade miyan chote miyan
333,2024.0,Operation Portugal 2 - La vie de chateau,_ritbMqwwf8,1344230.0,1003.0,68.0,5.0,125.0,operation portugal 2  la vie de chateau,2569580.0,operation portugal 2  la vie de chateau
334,2024.0,Tarot,bvDArsKoTOE,16860963.0,81599.0,4643.0,4.8,31524.0,tarot,2545000.0,tarot
335,2024.0,Queen Rock Montreal,58MAJ_gvIbc,114111.0,1727.0,128.0,8.5,788.0,queen rock montreal,2537304.0,queen rock montreal
336,2024.0,National Theatre Live: Vanya,9cp3Sm2kiqE,382893.0,2786.0,98.0,8.6,990.0,national theatre live vanya,2504285.0,national theatre live vanya
337,2024.0,The American Society of Magical Negroes,gizIbhk5Eu4,7613278.0,12016.0,21945.0,3.7,12005.0,the american society of magical negroes,2496248.0,the american society of magical negroes
338,2024.0,Coppers,4Oqc5Ub2HPk,1431.0,0.0,0.0,5.1,400.0,coppers,2462266.0,coppers
339,2024.0,50 km/h,lssYXyWA0Xs,653699.0,876.0,63.0,6.1,586.0,50 kmh,2448552.0,50 kmh
340,2024.0,Kral Sakir: Devler Uyandi,-TSlIapWVkw,374995.0,0.0,75.0,5.4,66.0,kral sakir devler uyandi,2440291.0,kral sakir devler uyandi
341,2024.0,Star Wars: Episode I - The Phantom Menace 2024 Re-release,W4b2gRUiyNs,63142.0,821.0,262.0,,,star wars episode i  the phantom menace 2024 rerelease,2430000.0,star wars episode i  the phantom menace 2024 rerelease
342,2024.0,The Green Deal,7JLKLA0NP_s,2389.0,6.0,0.0,6.2,316.0,the green deal,2365956.0,the green deal
343,2024.0,14 jours pour aller mieux,0ZF3a7a7VdA,404487.0,1544.0,177.0,,,14 jours pour aller mieux,2357682.0,14 jours pour aller mieux
344,2024.0,Boy Kills World,tztCsUyiQv8,2417515.0,34229.0,1967.0,,,boy kills world,2353527.0,boy kills world
345,2024.0,Alien 2024 Re-release,OzY2r2JXsDM,12683041.0,276658.0,26847.0,,,alien 2024 rerelease,2345201.0,alien 2024 rerelease
346,2024.0,Tati Part Time,5Vj8Q1MPWBA,1648198.0,3156.0,232.0,6.2,1470.0,tati part time,2343561.0,tati part time
347,2024.0,Premalu,rR_2ti4l3nM,7597751.0,138811.0,1901.0,7.8,19449.0,premalu,2342985.0,premalu
348,2024.0,White Bird,aTTPea6gHh4,682868.0,3619.0,324.0,,,white bird,2326221.0,white bird
349,2024.0,Varshangalkku Shesham,50GJ7D_00NA,6838037.0,110814.0,3345.0,6.6,4158.0,varshangalkku shesham,2322650.0,varshangalkku shesham
350,2024.0,Bonnard: Pierre & Marthe,tePdkUusu8c,47991.0,129.0,0.0,,,bonnard pierre  marthe,2311172.0,bonnard pierre  marthe
351,2024.0,De Terugreis,mqOmmQuTroU,516600.0,497.0,39.0,,,de terugreis,2293865.0,de terugreis
352,2024.0,Atatürk 1881 - 1919 Film 2 Release,xoOzqBkDVH4,737978.0,8528.0,833.0,,,atatürk 1881  1919 film 2 release,2265241.0,atatürk 1881  1919 film 2 release
353,2024.0,Picnic,T1SyJeEgk2o,12757.0,233.0,38.0,,,picnic,2256981.0,picnic
354,2024.0,Tillu Square,JrdixTnMl8E,7658282.0,149218.0,1171.0,6.6,3406.0,tillu square,2250679.0,tillu square
355,2024.0,It's Raining Men,Qqq0ImcFtwE,11130.0,31.0,1.0,,,its raining men,2211183.0,its raining men
356,2024.0,Don't Lose Your Head!,OoZEcUKZDtQ,74983.0,1005.0,67.0,,,dont lose your head,2113320.0,dont lose your head
357,2024.0,Todas menos tú,x3zvl_NmoGY,2519.0,11.0,0.0,,,todas menos tú,2110306.0,todas menos tú
358,2024.0,The Ark and the Darkness,B_ar0CZQSec,615390.0,0.0,0.0,5.3,501.0,the ark and the darkness,2097560.0,the ark and the darkness
359,2024.0,Race for Glory: Audi vs. Lancia,UzRI4vC05GU,226345.0,2896.0,136.0,5.8,4731.0,race for glory audi vs lancia,2097277.0,race for glory audi vs lancia
360,2024.0,Aristokratka ve varu,zNBGcjzKp8g,163843.0,898.0,22.0,5.1,58.0,aristokratka ve varu,2035808.0,aristokratka ve varu
361,2024.0,Et plus si affinités,qaCtl6Mwqgw,1313199.0,250.0,31.0,,,et plus si affinités,2016318.0,et plus si affinités
362,2024.0,Out of Darkness,7w37CCrS2sw,310563.0,1435.0,350.0,,,out of darkness,1987281.0,out of darkness
363,2024.0,Here & There,pr_nVsfoUm8,911420.0,8708.0,304.0,5.3,266.0,here  there,1913125.0,here  there
364,2024.0,Nedelja,yB9fk8GVCLw,7522.0,42.0,0.0,7.2,1879.0,nedelja,1905017.0,nedelja
365,2024.0,Dragonkeeper,cAmgRYAEEZU,200662.0,772.0,0.0,5.7,1662.0,dragonkeeper,1902254.0,dragonkeeper
366,2024.0,Salle des profs,J_I-VM6OfGI,63428.0,110.0,0.0,,,salle des profs,1855403.0,salle des profs
367,2024.0,YA - medved,wtirDl8__mE,3548.0,16.0,0.0,5.0,61.0,ya  medved,1842294.0,ya  medved
368,2024.0,Un altro Ferragosto,THXqUd-ndNQ,747262.0,457.0,82.0,5.7,617.0,un altro ferragosto,1816797.0,un altro ferragosto
369,2024.0,Love You as the World Ends: Episode #4.5,AKB08raoLXQ,172.0,3.0,1.0,,,love you as the world ends episode 45,1814466.0,love you as the world ends episode 45
370,2024.0,Komandir,xXFoECLJPVA,138384.0,1560.0,96.0,6.4,523.0,komandir,1808588.0,komandir
371,2024.0,Valle de sombras,vONjmVbZzGY,177427.0,376.0,61.0,,,valle de sombras,1805813.0,valle de sombras
372,2024.0,Adam & Eve,KCVEPfPWYgo,3115.0,13.0,0.0,5.1,94.0,adam  eve,1752038.0,adam  eve
373,2024.0,El correo,D-230lfdqps,2769213.0,2990.0,101.0,,,el correo,1751343.0,el correo
374,2024.0,Kardes Takimi,VqfDE1QGzsI,435601.0,2652.0,180.0,3.5,555.0,kardes takimi,1748615.0,kardes takimi
375,2024.0,18×2 Beyond Youthful Days,PSuYA5JQV-Y,49750.0,269.0,32.0,7.3,1881.0,182 beyond youthful days,1740791.0,182 beyond youthful days
376,2024.0,La ferme des Bertrand,GjZUfugDciU,1602.0,11.0,0.0,,,la ferme des bertrand,1719910.0,la ferme des bertrand
377,2024.0,Teri Baaton Mein Aisa Uljha Jiya,w_N6d4ec79c,61567457.0,437824.0,27460.0,6.2,54081.0,teri baaton mein aisa uljha jiya,1699722.0,teri baaton mein aisa uljha jiya
378,2024.0,Dead Man,UYqWGHxlLbE,94591.0,482.0,23.0,5.1,206.0,dead man,1689878.0,dead man
379,2024.0,Like a Prince,L_YYMaKrMAE,621.0,1.0,1.0,,,like a prince,1681549.0,like a prince
380,2024.0,Madame de Sévigné,1kEmOuUzjCk,3819.0,19.0,0.0,,,madame de sévigné,1640410.0,madame de sévigné
381,2024.0,I Did It My Way,hyHnMOzS4JE,61394.0,541.0,8.0,,,i did it my way,1628896.0,i did it my way
382,2024.0,Mothers' Instinct,aLikloRQiUE,4170783.0,27891.0,1024.0,6.3,20496.0,mothers instinct,1615453.0,mothers instinct
383,2024.0,Mothers' Instinct,aLikloRQiUE,4170783.0,27891.0,1024.0,6.4,84.0,mothers instinct,1615453.0,mothers instinct
384,2024.0,10 Lives,Gq4SS8bZG0o,80411.0,281.0,23.0,5.9,1916.0,10 lives,1610013.0,10 lives
385,2024.0,Menudas piezas,wdfLg-jMaNI,486121.0,773.0,54.0,5.8,599.0,menudas piezas,1586216.0,menudas piezas
386,2024.0,A Silence,7KJClIz3aI4,36218.0,56.0,0.0,,,a silence,1562685.0,a silence
387,2024.0,Romeo è Giulietta,h9AAEiPWAPk,4362281.0,821.0,72.0,6.4,403.0,romeo è giulietta,1555180.0,romeo è giulietta
388,2024.0,Buzz House: The Movie,MSBs8UrKWO8,1526900.0,57641.0,1628.0,3.2,1271.0,buzz house the movie,1551436.0,buzz house the movie
389,2024.0,Dune IMAX,vNfKuvLwfa0,9.0,0.0,0.0,,,dune imax,1550188.0,dune imax
390,2024.0,Giants of la Mancha,RsUJhUkf-8M,4449.0,11.0,0.0,,,giants of la mancha,1536765.0,giants of la mancha
391,2024.0,The Promised Land,age3coRbAzs,170768.0,806.0,56.0,,,the promised land,1522319.0,the promised land
392,2024.0,Sleeping Dogs,9AFIutyHvKs,387195.0,1373.0,145.0,6.2,21560.0,sleeping dogs,1518564.0,sleeping dogs
393,2024.0,Let's Go Karaoke!,fCuwhgofxME,19472.0,373.0,0.0,,,lets go karaoke,1510372.0,lets go karaoke
394,2024.0,Shaitaan,A_HQdwRDRrw,2504101.0,18249.0,849.0,6.5,54405.0,shaitaan,1501788.0,shaitaan
395,2024.0,National Theatre Live: Dear England,UkDiUifHoAc,81394.0,370.0,82.0,8.1,138.0,national theatre live dear england,1485050.0,national theatre live dear england
396,2024.0,Off-Season,UvnrdQcYeWA,84.0,3.0,1.0,,,offseason,1481675.0,offseason
397,2024.0,Matka v trapu,lPc01DRFwyg,172153.0,705.0,41.0,4.2,76.0,matka v trapu,1477538.0,matka v trapu
398,2024.0,Rocky Road to Berlin,JrA6BbAMzNg,4813.0,16.0,1.0,7.2,1444.0,rocky road to berlin,1465147.0,rocky road to berlin
399,2024.0,Firebrand,oyAK_isFwbU,1625605.0,2980.0,289.0,,,firebrand,1439516.0,firebrand
400,2024.0,N'avoue jamais,ceTzZPkU5cI,198998.0,1006.0,58.0,5.8,527.0,navoue jamais,1437432.0,navoue jamais
401,2024.0,Sladky zivot,bFzRosOnz9k,166791.0,850.0,26.0,,,sladky zivot,1435604.0,sladky zivot
402,2024.0,Miller's Girl,vk2OJZHutBM,9885430.0,82310.0,5145.0,5.2,23380.0,millers girl,1430985.0,millers girl
403,2024.0,Frères,5p03qo8KP2A,213889.0,927.0,161.0,6.3,592.0,frères,1407251.0,frères
404,2024.0,Pozyvnoy «Passazhir»,9cDqop8XtXo,444431.0,3926.0,1094.0,4.8,230.0,pozyvnoy passazhir,1405286.0,pozyvnoy passazhir
405,2024.0,The Mummy 2024 Re-release,STS5m_ILINM,73416.0,1209.0,179.0,,,the mummy 2024 rerelease,1404465.0,the mummy 2024 rerelease
406,2024.0,Karaoké,4rmItfsLq5c,120606.0,271.0,0.0,5.6,152.0,karaoké,1404406.0,karaoké
407,2024.0,Irklais per Atlanta,HbKXOm3rbIo,183628.0,6280.0,198.0,9.0,855.0,irklais per atlanta,1402306.0,irklais per atlanta
408,2024.0,Bramayugam,55pzldrBRJM,6377253.0,186581.0,10710.0,7.8,14048.0,bramayugam,1388375.0,bramayugam
409,2024.0,White Courage,4CUSirQW4m4,436553.0,1764.0,626.0,6.4,622.0,white courage,1373237.0,white courage
410,2024.0,National Theatre Live: The Motive and the Cue,7OhicKyhS_k,74691.0,544.0,58.0,8.5,193.0,national theatre live the motive and the cue,1338772.0,national theatre live the motive and the cue
411,2024.0,Escape from Germany,jzAJHIBsv94,65771.0,534.0,78.0,5.3,971.0,escape from germany,1321364.0,escape from germany
